title,provider,subject,school,language,commitment_time,session,course_length(weeks),review count interval(강의시작일 + 강의수업길이 + 1분기<3개월>),review_count (from session start to the interval),total_review_count,total_review_average,pace,certification_available,url,level,price,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2016-07-11,6,2016-11-22,,2,3,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2016-06-13,6,2016-10-25,,2,3,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2016-05-16,6,2016-09-27,,2,3,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2016-04-18,6,2016-08-30,,2,3,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2016-03-21,6,2016-08-02,,2,4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2016-02-22,6,2016-07-04,,2,4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2016-01-25,6,2016-06-07,,2,4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2015-12-28,6,2016-05-08,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2015-11-30,6,2016-04-11,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2015-11-02,6,2016-03-14,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2015-10-05,6,2016-02-16,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2015-09-21,6,2016-02-02,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2015-03-16,6,2015-07-27,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Teaching for Learning 7: Being a Professional,Coursera,Education,Commonwealth Education Trust,English,4-6 hours a week,2014-09-22,6,2015-02-03,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/884/coursera-foundations-of-teaching-for-learning-7-being-a-professional,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2016-07-11,5,2016-11-15,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2016-06-13,5,2016-10-18,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2016-05-16,5,2016-09-20,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2016-04-18,5,2016-08-23,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2016-03-21,5,2016-07-25,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2016-02-29,5,2016-07-04,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2015-07-06,5,2015-11-10,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2015-01-12,5,2015-05-16,,2,1,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2014-06-30,5,2014-11-04,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Foundations of Virtual Instruction,Coursera,Education,"University of California, Irvine",English,2-4 hours a week,2013-09-30,5,2014-02-04,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/860/coursera-foundations-of-virtual-instruction,null,null,,,
Art and Inquiry: Museum Teaching Strategies For Your Classroom,Coursera,Education,The Museum of Modern Art,English,1-2 hours a week,2016-07-11,4,2016-11-08,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/865/coursera-art-and-inquiry-museum-teaching-strategies-for-your-classroom,null,null,,,
Art and Inquiry: Museum Teaching Strategies For Your Classroom,Coursera,Education,The Museum of Modern Art,English,1-2 hours a week,2016-06-13,4,2016-10-11,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/865/coursera-art-and-inquiry-museum-teaching-strategies-for-your-classroom,null,null,,,
Art and Inquiry: Museum Teaching Strategies For Your Classroom,Coursera,Education,The Museum of Modern Art,English,1-2 hours a week,2015-03-03,4,2015-06-30,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/865/coursera-art-and-inquiry-museum-teaching-strategies-for-your-classroom,null,null,,,
Art and Inquiry: Museum Teaching Strategies For Your Classroom,Coursera,Education,The Museum of Modern Art,English,1-2 hours a week,2016-05-16,4,2016-09-13,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/865/coursera-art-and-inquiry-museum-teaching-strategies-for-your-classroom,null,null,,,
Art and Inquiry: Museum Teaching Strategies For Your Classroom,Coursera,Education,The Museum of Modern Art,English,1-2 hours a week,2014-03-03,4,2014-06-30,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/865/coursera-art-and-inquiry-museum-teaching-strategies-for-your-classroom,null,null,,,
Art and Inquiry: Museum Teaching Strategies For Your Classroom,Coursera,Education,The Museum of Modern Art,English,1-2 hours a week,2013-07-29,4,2013-11-26,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/865/coursera-art-and-inquiry-museum-teaching-strategies-for-your-classroom,null,null,,,
Introduction to Systematic Review and Meta-Analysis,Coursera,Medicine & Healthcare,Johns Hopkins University,English,4-6 hours a week,2016-07-11,6,2016-11-22,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3480/coursera-introduction-to-systematic-review-and-meta-analysis,null,null,,,
Introduction to Systematic Review and Meta-Analysis,Coursera,Medicine & Healthcare,Johns Hopkins University,English,4-6 hours a week,2016-06-13,6,2016-10-25,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3480/coursera-introduction-to-systematic-review-and-meta-analysis,null,null,,,
Introduction to Systematic Review and Meta-Analysis,Coursera,Medicine & Healthcare,Johns Hopkins University,English,4-6 hours a week,2016-05-16,6,2016-09-27,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3480/coursera-introduction-to-systematic-review-and-meta-analysis,null,null,,,
Introduction to Systematic Review and Meta-Analysis,Coursera,Medicine & Healthcare,Johns Hopkins University,English,4-6 hours a week,2016-04-18,6,2016-08-30,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3480/coursera-introduction-to-systematic-review-and-meta-analysis,null,null,,,
Introduction to Systematic Review and Meta-Analysis,Coursera,Medicine & Healthcare,Johns Hopkins University,English,4-6 hours a week,2016-03-21,6,2016-08-02,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3480/coursera-introduction-to-systematic-review-and-meta-analysis,null,null,,,
Introduction to Systematic Review and Meta-Analysis,Coursera,Medicine & Healthcare,Johns Hopkins University,English,4-6 hours a week,2015-07-13,6,2015-11-24,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3480/coursera-introduction-to-systematic-review-and-meta-analysis,null,null,,,
Coaching Teachers: Promoting Changes that Stick,Coursera,Education,Match Teacher Residency,English,2-4 hours a week,2016-07-11,5,2016-11-15,,2,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/873/coursera-coaching-teachers-promoting-changes-that-stick,null,null,,,
Coaching Teachers: Promoting Changes that Stick,Coursera,Education,Match Teacher Residency,English,2-4 hours a week,2016-06-13,5,2016-10-18,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/873/coursera-coaching-teachers-promoting-changes-that-stick,null,null,,,
Coaching Teachers: Promoting Changes that Stick,Coursera,Education,Match Teacher Residency,English,2-4 hours a week,2016-05-16,5,2016-09-20,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/873/coursera-coaching-teachers-promoting-changes-that-stick,null,null,,,
Coaching Teachers: Promoting Changes that Stick,Coursera,Education,Match Teacher Residency,English,2-4 hours a week,2016-04-18,5,2016-08-23,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/873/coursera-coaching-teachers-promoting-changes-that-stick,null,null,,,
Coaching Teachers: Promoting Changes that Stick,Coursera,Education,Match Teacher Residency,English,2-4 hours a week,2016-03-21,5,2016-07-25,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/873/coursera-coaching-teachers-promoting-changes-that-stick,null,null,,,
Coaching Teachers: Promoting Changes that Stick,Coursera,Education,Match Teacher Residency,English,2-4 hours a week,2014-10-03,5,2015-02-07,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/873/coursera-coaching-teachers-promoting-changes-that-stick,null,null,,,
Coaching Teachers: Promoting Changes that Stick,Coursera,Education,Match Teacher Residency,English,2-4 hours a week,2014-05-09,5,2014-09-13,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/873/coursera-coaching-teachers-promoting-changes-that-stick,null,null,,,
Arts and Culture Strategy,Coursera,Governance and Society,University of Pennsylvania,English,4-6 hours a week,2016-07-11,5,2016-11-15,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/2678/coursera-arts-and-culture-strategy,null,null,,,
Arts and Culture Strategy,Coursera,Governance and Society,University of Pennsylvania,English,4-6 hours a week,2016-06-13,5,2016-10-18,,2,3.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/2678/coursera-arts-and-culture-strategy,null,null,,,
